,MoviesId,Title,Genres
5338,3273,Scream 3 (2000),Horror
5339,3273,Scream 3 (2000),Mystery
5340,3273,Scream 3 (2000),Thriller
5341,3274,Single White Female (1992),Action
5342,3275,"Boondock Saints, The (1999)",Action
5343,3275,"Boondock Saints, The (1999)",Comedy
5344,3276,Gun Shy (2000),Comedy
5345,3277,Beloved/Friend (Amigo/Amado) (1999),Drama
5346,3278,Gendernauts (1999),Documentary
5347,3279,Knockout (1999),Action
5348,3279,Knockout (1999),Adventure
5349,3280,"Baby, The (1973)",Horror
5350,3281,"Brandon Teena Story, The (1998)",Documentary
5351,3282,Different for Girls (1996),Comedy
5352,3283,Minnie and Moskowitz (1971),Action
5353,3284,They Might Be Giants (1971),Comedy
5354,3284,They Might Be Giants (1971),Romance
5355,3285,"Beach, The (2000)",Adventure
5356,3285,"Beach, The (2000)",Drama
5357,3286,Snow Day (2000),Comedy
5358,3287,"Tigger Movie, The (2000)",Animation
5359,3287,"Tigger Movie, The (2000)",Children's
5360,3288,Cotton Mary (1999),Drama
5361,3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama
5362,3290,Soft Toilet Seats (1999),Comedy
5363,3291,Trois (2000),Thriller
5364,3292,"Big Combo, The (1955)",Film-Noir
5365,3293,Conceiving Ada (1997),Drama
5366,3293,Conceiving Ada (1997),Sci-Fi
5367,3294,Eaten Alive (1976),Horror
5368,3295,Raining Stones (1993),Drama
5369,3296,To Sir with Love (1967),Drama
5370,3297,With Byrd at the South Pole (1930),Documentary
5371,3298,Boiler Room (2000),Drama
5372,3299,Hanging Up (2000),Comedy
5373,3299,Hanging Up (2000),Drama
5374,3300,Pitch Black (2000),Action
5375,3300,Pitch Black (2000),Sci-Fi
5376,3301,"Whole Nine Yards, The (2000)",Comedy
5377,3301,"Whole Nine Yards, The (2000)",Crime
5378,3302,Beautiful People (1999),Comedy
5379,3303,Black Tar Heroin: The Dark End of the Street (1999),Documentary
5380,3304,Blue Collar (1978),Crime
5381,3304,Blue Collar (1978),Drama
5382,3305,Bluebeard (1944),Film-Noir
5383,3305,Bluebeard (1944),Horror
5384,3306,"Circus, The (1928)",Comedy
5385,3307,City Lights (1931),Comedy
5386,3307,City Lights (1931),Drama
5387,3307,City Lights (1931),Romance
5388,3308,"Flamingo Kid, The (1984)",Comedy
5389,3308,"Flamingo Kid, The (1984)",Drama
5390,3309,"Dog's Life, A (1920)",Comedy
5391,3310,"Kid, The (1921)",Action
5392,3311,"Man from Laramie, The (1955)",Western
5393,3312,"McCullochs, The (1975)",Drama
5394,3313,Class Reunion (1982),Comedy
5395,3314,"Big Trees, The (1952)",Action
5396,3314,"Big Trees, The (1952)",Drama
5397,3315,Happy Go Lovely (1951),Musical
5398,3316,Reindeer Games (2000),Action
5399,3316,Reindeer Games (2000),Thriller
5400,3317,Wonder Boys (2000),Comedy
5401,3317,Wonder Boys (2000),Drama
5402,3318,Deterrence (1998),Thriller
5403,3319,Judy Berlin (1999),Drama
5404,3320,Mifune (Mifunes sidste sang) (1999),Comedy
5405,3320,Mifune (Mifunes sidste sang) (1999),Romance
5406,3321,"Waiting Game, The (2000)",Comedy
5407,3322,3 Strikes (2000),Comedy
5408,3323,Chain of Fools (2000),Comedy
5409,3323,Chain of Fools (2000),Crime
5410,3324,Drowning Mona (2000),Comedy
5411,3325,"Next Best Thing, The (2000)",Comedy
5412,3325,"Next Best Thing, The (2000)",Drama
5413,3326,What Planet Are You From? (2000),Comedy
5414,3326,What Planet Are You From? (2000),Sci-Fi
5415,3327,Beyond the Mat (2000),Documentary
5416,3328,Ghost Dog: The Way of the Samurai (1999),Crime
5417,3328,Ghost Dog: The Way of the Samurai (1999),Drama
5418,3329,"Year My Voice Broke, The (1987)",Drama
5419,3330,Splendor in the Grass (1961),Drama
5420,3331,My Tutor (1983),Drama
5421,3332,"Legend of Lobo, The (1962)",Adventure
5422,3332,"Legend of Lobo, The (1962)",Children's
5423,3333,"Killing of Sister George, The (1968)",Drama
5424,3334,Key Largo (1948),Crime
5425,3334,Key Largo (1948),Drama
5426,3334,Key Largo (1948),Film-Noir
5427,3334,Key Largo (1948),Thriller
5428,3335,Jail Bait (1954),Crime
5429,3335,Jail Bait (1954),Drama
5430,3336,It Happened Here (1961),Drama
5431,3337,I'll Never Forget What's 'is Name (1967),Comedy
5432,3337,I'll Never Forget What's 'is Name (1967),Drama
5433,3338,For All Mankind (1989),Documentary
5434,3339,Cross of Iron (1977),War
5435,3340,Bride of the Monster (1956),Horror
5436,3340,Bride of the Monster (1956),Sci-Fi
5437,3341,Born Yesterday (1950),Comedy
5438,3342,Birdy (1984),Drama
5439,3342,Birdy (1984),War
5440,3343,And God Created Woman (1988),Comedy
5441,3343,And God Created Woman (1988),Drama
5442,3343,And God Created Woman (1988),Romance
5443,3344,Blood Feast (1963),Horror
5444,3345,"Charlie, the Lonesome Cougar (1967)",Adventure
5445,3345,"Charlie, the Lonesome Cougar (1967)",Children's
5446,3346,Color Me Blood Red (1965),Horror
5447,3347,Never Cry Wolf (1983),Drama
5448,3348,"Night Visitor, The (1970)",Crime
5449,3348,"Night Visitor, The (1970)",Thriller
5450,3349,"Perils of Pauline, The (1947)",Comedy
5451,3350,"Raisin in the Sun, A (1961)",Drama
5452,3351,Two Thousand Maniacs! (1964),Horror
5453,3352,Brown's Requiem (1998),Drama
5454,3353,"Closer You Get, The (2000)",Comedy
5455,3353,"Closer You Get, The (2000)",Romance
5456,3354,Mission to Mars (2000),Sci-Fi
5457,3355,"Ninth Gate, The (2000)",Thriller
5458,3356,Condo Painting (2000),Documentary
5459,3357,East-West (Est-ouest) (1999),Drama
5460,3357,East-West (Est-ouest) (1999),Romance
5461,3358,Defending Your Life (1991),Comedy
5462,3358,Defending Your Life (1991),Romance
5463,3359,Breaking Away (1979),Drama
5464,3360,Hoosiers (1986),Drama
5465,3361,Bull Durham (1988),Comedy
5466,3362,Dog Day Afternoon (1975),Comedy
5467,3362,Dog Day Afternoon (1975),Crime
5468,3362,Dog Day Afternoon (1975),Drama
5469,3363,American Graffiti (1973),Comedy
5470,3363,American Graffiti (1973),Drama
5471,3364,"Asphalt Jungle, The (1950)",Crime
5472,3364,"Asphalt Jungle, The (1950)",Film-Noir
5473,3365,"Searchers, The (1956)",Western
5474,3366,Where Eagles Dare (1969),Action
5475,3366,Where Eagles Dare (1969),Adventure
5476,3366,Where Eagles Dare (1969),War
5477,3367,"Devil's Brigade, The (1968)",War
5478,3368,"Big Country, The (1958)",Romance
5479,3368,"Big Country, The (1958)",Western
5480,3369,Any Number Can Win (Mélodie en sous-sol ) (1963),Crime
5481,3370,Betrayed (1988),Drama
5482,3370,Betrayed (1988),Thriller
5483,3371,Bound for Glory (1976),Drama
5484,3372,"Bridge at Remagen, The (1969)",Action
5485,3372,"Bridge at Remagen, The (1969)",War
5486,3373,Buck and the Preacher (1972),Western
5487,3374,Daughters of the Dust (1992),Drama
5488,3375,Destination Moon (1950),Sci-Fi
5489,3376,"Fantastic Night, The (La Nuit Fantastique) (1949)",Romance
5490,3377,Hangmen Also Die (1943),Drama
5491,3377,Hangmen Also Die (1943),War
5492,3378,"Ogre, The (Der Unhold) (1996)",Drama
5493,3379,On the Beach (1959),Drama
5494,3380,Railroaded! (1947),Film-Noir
5495,3381,Slaves to the Underground (1997),Comedy
5496,3381,Slaves to the Underground (1997),Drama
5497,3382,Song of Freedom (1936),Drama
5498,3383,Big Fella (1937),Drama
5499,3383,Big Fella (1937),Musical
5500,3384,"Taking of Pelham One Two Three, The (1974)",Action
5501,3385,Volunteers (1985),Comedy
5502,3386,JFK (1991),Drama
5503,3386,JFK (1991),Mystery
5504,3387,Who's Harry Crumb? (1989),Comedy
5505,3388,Harry and the Hendersons (1987),Comedy
5506,3389,Let's Get Harry (1986),Action
5507,3389,Let's Get Harry (1986),Adventure
5508,3390,Shanghai Surprise (1986),Adventure
5509,3391,Who's That Girl? (1987),Comedy
5510,3392,She-Devil (1989),Comedy
5511,3393,Date with an Angel (1987),Comedy
5512,3393,Date with an Angel (1987),Fantasy
5513,3394,Blind Date (1987),Comedy
5514,3394,Blind Date (1987),Romance
5515,3395,Nadine (1987),Comedy
5516,3396,"Muppet Movie, The (1979)",Children's
5517,3396,"Muppet Movie, The (1979)",Comedy
5518,3397,"Great Muppet Caper, The (1981)",Children's
5519,3397,"Great Muppet Caper, The (1981)",Comedy
5520,3398,"Muppets Take Manhattan, The (1984)",Children's
5521,3398,"Muppets Take Manhattan, The (1984)",Comedy
5522,3399,Sesame Street Presents Follow That Bird (1985),Children's
5523,3399,Sesame Street Presents Follow That Bird (1985),Comedy
5524,3400,We're Back! A Dinosaur's Story (1993),Animation
5525,3400,We're Back! A Dinosaur's Story (1993),Children's
5526,3401,Baby... Secret of the Lost Legend (1985),Adventure
5527,3401,Baby... Secret of the Lost Legend (1985),Sci-Fi
5528,3402,Turtle Diary (1985),Drama
5529,3403,Raise the Titanic (1980),Drama
5530,3403,Raise the Titanic (1980),Thriller
5531,3404,Titanic (1953),Action
5532,3404,Titanic (1953),Drama
5533,3405,"Night to Remember, A (1958)",Action
5534,3405,"Night to Remember, A (1958)",Drama
5535,3406,Captain Horatio Hornblower (1951),Action
5536,3406,Captain Horatio Hornblower (1951),Adventure
5537,3406,Captain Horatio Hornblower (1951),War
5538,3407,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)",Comedy
5539,3407,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)",Drama
5540,3408,Erin Brockovich (2000),Drama
5541,3409,Final Destination (2000),Drama
5542,3409,Final Destination (2000),Thriller
5543,3410,Soft Fruit (1999),Comedy
5544,3410,Soft Fruit (1999),Drama
5545,3411,Babymother (1998),Drama
5546,3412,"Bear, The (1988)",Adventure
5547,3413,Impact (1949),Crime
5548,3413,Impact (1949),Drama
5549,3414,Love Is a Many-Splendored Thing (1955),Romance
5550,3415,"Mirror, The (Zerkalo) (1975)",Drama
5551,3416,"Trial, The (Le Procès) (1963)",Drama
5552,3417,"Crimson Pirate, The (1952)",Adventure
5553,3417,"Crimson Pirate, The (1952)",Comedy
5554,3417,"Crimson Pirate, The (1952)",Sci-Fi
5555,3418,Thelma & Louise (1991),Action
5556,3418,Thelma & Louise (1991),Drama
5557,3419,Something for Everyone (1970),Comedy
5558,3419,Something for Everyone (1970),Crime
5559,3420,...And Justice for All (1979),Drama
5560,3420,...And Justice for All (1979),Thriller
5561,3421,Animal House (1978),Comedy
5562,3422,She's Gotta Have It (1986),Comedy
5563,3422,She's Gotta Have It (1986),Romance
5564,3423,School Daze (1988),Drama
5565,3424,Do the Right Thing (1989),Comedy
5566,3424,Do the Right Thing (1989),Drama
5567,3425,Mo' Better Blues (1990),Drama
5568,3426,Jungle Fever (1991),Drama
5569,3426,Jungle Fever (1991),Romance
5570,3427,Coogan's Bluff (1968),Crime
5571,3428,"Champ, The (1979)",Drama
5572,3429,Creature Comforts (1990),Animation
5573,3429,Creature Comforts (1990),Comedy
5574,3430,Death Wish (1974),Action
5575,3430,Death Wish (1974),Drama
5576,3431,Death Wish II (1982),Action
5577,3431,Death Wish II (1982),Drama
5578,3432,Death Wish 3 (1985),Action
5579,3432,Death Wish 3 (1985),Drama
5580,3433,Death Wish 4: The Crackdown (1987),Action
5581,3433,Death Wish 4: The Crackdown (1987),Drama
5582,3434,Death Wish V: The Face of Death (1994),Action
5583,3434,Death Wish V: The Face of Death (1994),Drama
5584,3435,Double Indemnity (1944),Crime
5585,3435,Double Indemnity (1944),Film-Noir
5586,3436,Dying Young (1991),Drama
5587,3436,Dying Young (1991),Romance
5588,3437,Cool as Ice (1991),Drama
5589,3438,Teenage Mutant Ninja Turtles (1990),Action
5590,3438,Teenage Mutant Ninja Turtles (1990),Children's
5591,3438,Teenage Mutant Ninja Turtles (1990),Fantasy
5592,3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action
5593,3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Children's
5594,3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Fantasy
5595,3440,Teenage Mutant Ninja Turtles III (1993),Action
5596,3440,Teenage Mutant Ninja Turtles III (1993),Children's
5597,3440,Teenage Mutant Ninja Turtles III (1993),Fantasy
5598,3441,Red Dawn (1984),Action
5599,3441,Red Dawn (1984),War
5600,3442,Band of the Hand (1986),Action
5601,3443,Born American (1986),Action
5602,3443,Born American (1986),Drama
5603,3443,Born American (1986),Thriller
5604,3444,Bloodsport (1988),Action
5605,3445,Eyes of Laura Mars (1978),Mystery
5606,3445,Eyes of Laura Mars (1978),Thriller
5607,3446,Funny Bones (1995),Comedy
5608,3447,"Good Earth, The (1937)",Drama
5609,3448,"Good Morning, Vietnam (1987)",Comedy
5610,3448,"Good Morning, Vietnam (1987)",Drama
5611,3448,"Good Morning, Vietnam (1987)",War
5612,3449,"Good Mother, The (1988)",Drama
5613,3450,Grumpy Old Men (1993),Comedy
5614,3451,Guess Who's Coming to Dinner (1967),Comedy
5615,3451,Guess Who's Coming to Dinner (1967),Drama
5616,3452,Romeo Must Die (2000),Action
5617,3452,Romeo Must Die (2000),Romance
5618,3453,Here on Earth (2000),Drama
5619,3453,Here on Earth (2000),Romance
5620,3454,Whatever It Takes (2000),Comedy
5621,3454,Whatever It Takes (2000),Romance
5622,3455,Buddy Boy (1999),Drama
5623,3455,Buddy Boy (1999),Thriller
5624,3456,"Color of Paradise, The (Rang-e Khoda) (1999)",Drama
5625,3457,Waking the Dead (1999),Drama
5626,3458,Blood and Sand (Sangre y Arena) (1989),Drama
5627,3458,Blood and Sand (Sangre y Arena) (1989),Romance
5628,3459,Gothic (1986),Drama
5629,3459,Gothic (1986),Horror
5630,3460,Hillbillys in a Haunted House (1967),Comedy
5631,3461,Lord of the Flies (1963),Adventure
5632,3461,Lord of the Flies (1963),Drama
5633,3461,Lord of the Flies (1963),Thriller
5634,3462,Modern Times (1936),Comedy
5635,3463,Last Resort (1994),Comedy
5636,3464,Solar Crisis (1993),Sci-Fi
5637,3464,Solar Crisis (1993),Thriller
5638,3465,That's Life! (1986),Drama
5639,3466,Heart and Souls (1993),Comedy
5640,3466,Heart and Souls (1993),Fantasy
5641,3467,Hud (1963),Drama
5642,3467,Hud (1963),Western
5643,3468,"Hustler, The (1961)",Drama
5644,3469,Inherit the Wind (1960),Drama
5645,3470,Dersu Uzala (1974),Adventure
5646,3470,Dersu Uzala (1974),Drama
5647,3471,Close Encounters of the Third Kind (1977),Drama
5648,3471,Close Encounters of the Third Kind (1977),Sci-Fi
5649,3472,Horror Hotel (a.k.a. The City of the Dead) (1960),Horror
5650,3473,Jonah Who Will Be 25 in the Year 2000 (1976),Comedy
5651,3474,Retroactive (1997),Sci-Fi
5652,3474,Retroactive (1997),Thriller
5653,3475,"Place in the Sun, A (1951)",Drama
5654,3475,"Place in the Sun, A (1951)",Romance
5655,3476,Jacob's Ladder (1990),Horror
5656,3476,Jacob's Ladder (1990),Mystery
5657,3476,Jacob's Ladder (1990),Thriller
5658,3477,Empire Records (1995),Comedy
5659,3477,Empire Records (1995),Drama
5660,3478,"Bamba, La (1987)",Drama
5661,3479,Ladyhawke (1985),Adventure
5662,3479,Ladyhawke (1985),Fantasy
5663,3479,Ladyhawke (1985),Romance
5664,3480,Lucas (1986),Drama
5665,3481,High Fidelity (2000),Comedy
5666,3482,Price of Glory (2000),Drama
5667,3483,"Road to El Dorado, The (2000)",Animation
5668,3483,"Road to El Dorado, The (2000)",Children's
5669,3484,"Skulls, The (2000)",Thriller
5670,3485,Autopsy (Macchie Solari) (1975),Horror
5671,3486,Devil Girl From Mars (1954),Sci-Fi
5672,3487,"Dorado, El (1967)",Western
5673,3488,"Hideous Sun Demon, The (1959)",Horror
5674,3488,"Hideous Sun Demon, The (1959)",Sci-Fi
5675,3489,Hook (1991),Adventure
5676,3489,Hook (1991),Fantasy
5677,3490,Horror Express (1972),Horror
5678,3491,My Chauffeur (1986),Comedy
5679,3492,"Son of the Sheik, The (1926)",Adventure
5680,3493,Torso (Corpi Presentano Tracce di Violenza Carnale) (1973),Horror
5681,3494,True Grit (1969),Adventure
5682,3494,True Grit (1969),Western
5683,3495,Roadside Prophets (1992),Comedy
5684,3495,Roadside Prophets (1992),Drama
5685,3496,Madame Sousatzka (1988),Drama
5686,3497,Max Dugan Returns (1983),Comedy
5687,3498,Midnight Express (1978),Drama
5688,3499,Misery (1990),Horror
5689,3500,Mr. Saturday Night (1992),Comedy
5690,3500,Mr. Saturday Night (1992),Drama
5691,3501,Murphy's Romance (1985),Comedy
5692,3501,Murphy's Romance (1985),Romance
5693,3502,My Life (1993),Drama
5694,3503,Solaris (Solyaris) (1972),Drama
5695,3503,Solaris (Solyaris) (1972),Sci-Fi
5696,3504,Network (1976),Comedy
5697,3504,Network (1976),Drama
5698,3505,No Way Out (1987),Thriller
5699,3506,North Dallas Forty (1979),Comedy
5700,3506,North Dallas Forty (1979),Drama
5701,3507,"Odd Couple, The (1968)",Comedy
5702,3508,"Outlaw Josey Wales, The (1976)",Western
5703,3509,Black and White (1999),Drama
5704,3510,Frequency (2000),Drama
5705,3510,Frequency (2000),Thriller
5706,3511,Ready to Rumble (2000),Comedy
5707,3512,Return to Me (2000),Drama
5708,3512,Return to Me (2000),Romance
5709,3513,Rules of Engagement (2000),Drama
5710,3513,Rules of Engagement (2000),Thriller
5711,3514,Joe Gould's Secret (2000),Drama
5712,3515,Me Myself I (2000),Comedy
5713,3516,"Bell, Book and Candle (1958)",Comedy
5714,3516,"Bell, Book and Candle (1958)",Romance
5715,3517,"Bells, The (1926)",Crime
5716,3517,"Bells, The (1926)",Drama
5717,3518,"End of Violence, The (1997)",Drama
5718,3518,"End of Violence, The (1997)",Thriller
5719,3519,Force 10 from Navarone (1978),Action
5720,3519,Force 10 from Navarone (1978),War
5721,3520,How to Stuff a Wild Bikini (1965),Comedy
5722,3521,Mystery Train (1989),Comedy
5723,3521,Mystery Train (1989),Crime
5724,3521,Mystery Train (1989),Drama
5725,3522,Sacco and Vanzetti (Sacco e Vanzetti) (1971),Drama
5726,3523,Taffin (1988),Action
5727,3523,Taffin (1988),Thriller
5728,3524,Arthur (1981),Comedy
5729,3524,Arthur (1981),Romance
5730,3525,Bachelor Party (1984),Comedy
5731,3526,Parenthood (1989),Comedy
5732,3526,Parenthood (1989),Drama
5733,3527,Predator (1987),Action
5734,3527,Predator (1987),Sci-Fi
5735,3527,Predator (1987),Thriller
5736,3528,"Prince of Tides, The (1991)",Drama
5737,3528,"Prince of Tides, The (1991)",Romance
5738,3529,"Postman Always Rings Twice, The (1981)",Crime
5739,3529,"Postman Always Rings Twice, The (1981)",Thriller
5740,3530,Smoking/No Smoking (1993),Comedy
5741,3531,All the Vermeers in New York (1990),Comedy
5742,3531,All the Vermeers in New York (1990),Drama
5743,3531,All the Vermeers in New York (1990),Romance
5744,3532,Freedom for Us (À nous la liberté ) (1931),Comedy
5745,3533,"Actor's Revenge, An (Yukinojo Henge) (1963)",Drama
5746,3534,28 Days (2000),Comedy
5747,3535,American Psycho (2000),Comedy
5748,3535,American Psycho (2000),Horror
5749,3535,American Psycho (2000),Thriller
5750,3536,Keeping the Faith (2000),Comedy
5751,3536,Keeping the Faith (2000),Romance
5752,3537,Where the Money Is (2000),Comedy
5753,3537,Where the Money Is (2000),Drama
5754,3538,East is East (1999),Comedy
5755,3539,"Filth and the Fury, The (2000)",Documentary
5756,3540,Passion of Mind (1999),Romance
5757,3540,Passion of Mind (1999),Thriller
5758,3541,Third World Cop (1999),Action
5759,3542,Coming Apart (1969),Drama
5760,3543,Diner (1982),Comedy
5761,3543,Diner (1982),Drama
5762,3544,Shakes the Clown (1991),Comedy
5763,3545,Cabaret (1972),Musical
5764,3545,Cabaret (1972),War
5765,3546,What Ever Happened to Baby Jane? (1962),Drama
5766,3546,What Ever Happened to Baby Jane? (1962),Thriller
5767,3547,Prick Up Your Ears (1987),Drama
5768,3548,Auntie Mame (1958),Comedy
5769,3548,Auntie Mame (1958),Drama
5770,3549,Guys and Dolls (1955),Musical
5771,3550,"Hunger, The (1983)",Horror
5772,3551,Marathon Man (1976),Thriller
5773,3552,Caddyshack (1980),Comedy
5774,3553,Gossip (2000),Drama
5775,3553,Gossip (2000),Thriller
5776,3554,Love and Basketball (2000),Drama
5777,3554,Love and Basketball (2000),Romance
5778,3555,U-571 (2000),Action
5779,3555,U-571 (2000),Thriller
5780,3556,"Virgin Suicides, The (1999)",Comedy
5781,3556,"Virgin Suicides, The (1999)",Drama
5782,3557,Jennifer 8 (1992),Thriller
5783,3558,"Law, The (Le Legge) (1958)",Drama
5784,3559,Limelight (1952),Drama
5785,3560,Phantom Love (Ai No Borei) (1978),Drama
5786,3561,Stacy's Knights (1982),Drama
5787,3562,Committed (2000),Comedy
5788,3562,Committed (2000),Drama
5789,3563,"Crow: Salvation, The (2000)",Action
5790,3563,"Crow: Salvation, The (2000)",Horror
5791,3564,"Flintstones in Viva Rock Vegas, The (2000)",Children's
5792,3564,"Flintstones in Viva Rock Vegas, The (2000)",Comedy
5793,3565,Where the Heart Is (2000),Comedy
5794,3565,Where the Heart Is (2000),Drama
5795,3566,"Big Kahuna, The (2000)",Comedy
5796,3566,"Big Kahuna, The (2000)",Drama
5797,3567,Bossa Nova (1999),Comedy
5798,3568,Smiling Fish and Goat on Fire (1999),Drama
5799,3569,"Idiots, The (Idioterne) (1998)",Comedy
5800,3569,"Idiots, The (Idioterne) (1998)",Drama
5801,3570,"Last September, The (1999)",Drama
5802,3571,Time Code (2000),Drama
5803,3572,Carnosaur (1993),Horror
5804,3572,Carnosaur (1993),Sci-Fi
5805,3573,Carnosaur 2 (1995),Horror
5806,3573,Carnosaur 2 (1995),Sci-Fi
5807,3574,Carnosaur 3: Primal Species (1996),Horror
5808,3574,Carnosaur 3: Primal Species (1996),Sci-Fi
5809,3575,Defying Gravity (1997),Drama
5810,3576,"Hidden, The (1987)",Action
5811,3576,"Hidden, The (1987)",Horror
5812,3576,"Hidden, The (1987)",Sci-Fi
5813,3577,Two Moon Juction (1988),Drama
5814,3578,Gladiator (2000),Action
5815,3578,Gladiator (2000),Drama
5816,3579,I Dreamed of Africa (2000),Drama
5817,3580,Up at the Villa (2000),Drama
5818,3581,Human Traffic (1999),Drama
5819,3582,"Jails, Hospitals & Hip-Hop (2000)",Drama
5820,3583,Black Tights (Les Collants Noirs) (1960),Drama
5821,3584,Breathless (1983),Action
5822,3584,Breathless (1983),Drama
5823,3584,Breathless (1983),Romance
5824,3584,Breathless (1983),Thriller
5825,3585,"Great Locomotive Chase, The (1956)",Adventure
5826,3585,"Great Locomotive Chase, The (1956)",War
5827,3586,"Idolmaker, The (1980)",Drama
5828,3587,Inferno (1980),Horror
5829,3588,"King of Marvin Gardens, The (1972)",Crime
5830,3588,"King of Marvin Gardens, The (1972)",Drama
5831,3589,"Kill, Baby... Kill! (Operazione Paura) (1966)",Horror
5832,3590,"Lords of Flatbush, The (1974)",Comedy
5833,3591,Mr. Mom (1983),Comedy
5834,3591,Mr. Mom (1983),Drama
5835,3592,Time Masters (Les Maîtres du Temps) (1982),Animation
5836,3592,Time Masters (Les Maîtres du Temps) (1982),Sci-Fi
5837,3593,Battlefield Earth (2000),Action
5838,3593,Battlefield Earth (2000),Sci-Fi
5839,3594,Center Stage (2000),Drama
5840,3595,Held Up (2000),Comedy
5841,3596,Screwed (2000),Comedy
5842,3597,Whipped (2000),Comedy
5843,3598,Hamlet (2000),Drama
5844,3599,Anchors Aweigh (1945),Comedy
5845,3599,Anchors Aweigh (1945),Musical
5846,3600,Blue Hawaii (1961),Comedy
5847,3600,Blue Hawaii (1961),Musical
5848,3601,"Castaway Cowboy, The (1974)",Comedy
5849,3601,"Castaway Cowboy, The (1974)",Western
5850,3602,G. I. Blues (1960),Musical
5851,3603,"Gay Deceivers, The (1969)",Comedy
5852,3604,Gypsy (1962),Musical
5853,3605,King Creole (1958),Drama
5854,3605,King Creole (1958),Musical
5855,3606,On the Town (1949),Musical
5856,3607,One Little Indian (1973),Comedy
5857,3607,One Little Indian (1973),Drama
5858,3607,One Little Indian (1973),Western
5859,3608,Pee-wee's Big Adventure (1985),Comedy
5860,3609,Regret to Inform (1998),Documentary
5861,3610,Roustabout (1964),Musical
5862,3611,Saludos Amigos (1943),Animation
5863,3611,Saludos Amigos (1943),Children's
5864,3611,Saludos Amigos (1943),Comedy
5865,3612,"Slipper and the Rose, The (1976)",Adventure
5866,3612,"Slipper and the Rose, The (1976)",Musical
5867,3612,"Slipper and the Rose, The (1976)",Romance
5868,3613,Things Change (1988),Comedy
5869,3614,Honeymoon in Vegas (1992),Comedy
5870,3614,Honeymoon in Vegas (1992),Romance
5871,3615,Dinosaur (2000),Animation
5872,3615,Dinosaur (2000),Children's
5873,3616,Loser (2000),Comedy
5874,3616,Loser (2000),Romance
5875,3617,Road Trip (2000),Comedy
5876,3618,Small Time Crooks (2000),Comedy
5877,3619,"Hollywood Knights, The (1980)",Comedy
5878,3620,"Myth of Fingerprints, The (1997)",Comedy
5879,3620,"Myth of Fingerprints, The (1997)",Drama
5880,3621,Possession (1981),Drama
5881,3621,Possession (1981),Horror
5882,3622,"Twelve Chairs, The (1970)",Comedy
5883,3623,Mission: Impossible 2 (2000),Action
5884,3623,Mission: Impossible 2 (2000),Thriller
5885,3624,Shanghai Noon (2000),Action
5886,3625,Better Living Through Circuitry (1999),Documentary
5887,3626,8 1/2 Women (1999),Comedy
5888,3627,Carnival of Souls (1962),Horror
5889,3627,Carnival of Souls (1962),Thriller
5890,3628,Flying Tigers (1942),Action
5891,3628,Flying Tigers (1942),Drama
5892,3628,Flying Tigers (1942),War
5893,3629,"Gold Rush, The (1925)",Comedy
5894,3630,"House of Exorcism, The (La Casa dell'esorcismo) (1974)",Horror
5895,3631,It's in the Water (1998),Comedy
5896,3632,Monsieur Verdoux (1947),Comedy
5897,3633,On Her Majesty's Secret Service (1969),Action
5898,3634,Seven Days in May (1964),Thriller
5899,3635,"Spy Who Loved Me, The (1977)",Action
5900,3636,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998),Drama
5901,3637,Vagabond (Sans toit ni loi) (1985),Drama
5902,3638,Moonraker (1979),Action
5903,3638,Moonraker (1979),Romance
5904,3638,Moonraker (1979),Sci-Fi
5905,3639,"Man with the Golden Gun, The (1974)",Action
5906,3640,"King in New York, A (1957)",Comedy
5907,3640,"King in New York, A (1957)",Drama
5908,3641,"Woman of Paris, A (1923)",Drama
5909,3642,In Old California (1942),Western
5910,3643,"Fighting Seabees, The (1944)",Action
5911,3643,"Fighting Seabees, The (1944)",Drama
5912,3643,"Fighting Seabees, The (1944)",War
5913,3644,Dark Command (1940),Western
5914,3645,Cleo From 5 to 7 (Cléo de 5 à 7) (1962),Drama
5915,3646,Big Momma's House (2000),Comedy
5916,3647,Running Free (2000),Drama
5917,3648,"Abominable Snowman, The (1957)",Horror
5918,3648,"Abominable Snowman, The (1957)",Sci-Fi
5919,3649,American Gigolo (1980),Drama
5920,3650,Anguish (Angustia) (1986),Horror
5921,3651,"Blood Spattered Bride, The (La Novia Ensangrentada) (1972)",Horror
5922,3652,City of the Living Dead (Paura nella città dei morti viventi) (1980),Horror
5923,3653,"Endless Summer, The (1966)",Documentary
5924,3654,"Guns of Navarone, The (1961)",Action
5925,3654,"Guns of Navarone, The (1961)",Drama
5926,3654,"Guns of Navarone, The (1961)",War
5927,3655,Blow-Out (La Grande Bouffe) (1973),Drama
5928,3656,Lured (1947),Crime
5929,3657,Pandora and the Flying Dutchman (1951),Drama
5930,3658,Quatermass and the Pit (1967),Sci-Fi
5931,3659,Quatermass II (1957),Sci-Fi
5932,3659,Quatermass II (1957),Thriller
