MoviesId,Title,Genres
2899,gullivers travels  ,Adventure
2899,gullivers travels  ,Animation
2899,gullivers travels  ,Children's
2900,monkey shines  ,Horror
2900,monkey shines  ,Sci-Fi
2901,phantasm  ,Horror
2901,phantasm  ,Sci-Fi
2902,psycho ii  ,Horror
2902,psycho ii  ,Thriller
2903,psycho iii  ,Horror
2903,psycho iii  ,Thriller
2904,rain  ,Drama
2905,sanjuro  ,Action
2905,sanjuro  ,Adventure
2906,random hearts  ,Drama
2906,random hearts  ,Romance
2907,superstar  ,Comedy
2908,boys dont cry  ,Drama
2909,five wives three secretaries and me  ,Documentary
2910,ennui l  ,Drama
2910,ennui l  ,Romance
2911,grandfather the el abuelo  ,Drama
2912,limey the  ,Action
2912,limey the  ,Crime
2912,limey the  ,Drama
2913,mating habits of the earthbound human the  ,Comedy
2914,molly  ,Comedy
2914,molly  ,Drama
2915,risky business  ,Comedy
2916,total recall  ,Action
2916,total recall  ,Adventure
2916,total recall  ,Sci-Fi
2916,total recall  ,Thriller
2917,body heat  ,Crime
2917,body heat  ,Thriller
2918,ferris buellers day off  ,Comedy
2919,year of living dangerously  ,Drama
2919,year of living dangerously  ,Romance
2920,children of paradise les enfants du paradis  ,Drama
2920,children of paradise les enfants du paradis  ,Romance
2921,high plains drifter  ,Western
2922,hang em high  ,Western
2923,citizens band aka handle with care  ,Comedy
2924,drunken master zui quan  ,Action
2924,drunken master zui quan  ,Comedy
2925,conformist the il conformista  ,Drama
2926,hairspray  ,Comedy
2926,hairspray  ,Drama
2927,brief encounter  ,Drama
2927,brief encounter  ,Romance
2928,razors edge the  ,Drama
2929,reds  ,Drama
2930,return with honor  ,Documentary
2931,time of the gypsies dom za vesanje  ,Drama
2932,days of heaven  ,Drama
2933,fire within the le feu follet  ,Drama
2934,love bewitched a el amor brujo  ,Musical
2935,lady eve the  ,Comedy
2935,lady eve the  ,Romance
2936,sullivans travels  ,Comedy
2937,palm beach story the  ,Comedy
2938,man facing southeast hombre mirando al sudeste  ,Drama
2939,niagara  ,Drama
2939,niagara  ,Thriller
2940,gilda  ,Film-Noir
2941,south pacific  ,Musical
2941,south pacific  ,Romance
2941,south pacific  ,War
2942,flashdance  ,Drama
2942,flashdance  ,Romance
2943,indochine  ,Drama
2943,indochine  ,Romance
2944,dirty dozen the  ,Action
2944,dirty dozen the  ,War
2945,mikes murder  ,Mystery
2946,help  ,Comedy
2946,help  ,Musical
2947,goldfinger  ,Action
2948,from russia with love  ,Action
2949,dr no  ,Action
2950,blue lagoon the  ,Adventure
2950,blue lagoon the  ,Drama
2950,blue lagoon the  ,Romance
2951,fistful of dollars a  ,Action
2951,fistful of dollars a  ,Western
2952,hard  aka sydney aka hard eight  ,Crime
2952,hard  aka sydney aka hard eight  ,Thriller
2953,home alone  lost in new york  ,Children's
2953,home alone  lost in new york  ,Comedy
2954,penitentiary  ,Drama
2955,penitentiary ii  ,Drama
2956,someone to watch over me  ,Action
2956,someone to watch over me  ,Crime
2956,someone to watch over me  ,Thriller
2957,sparrows  ,Drama
2958,naturally native  ,Drama
2959,fight club  ,Drama
2960,beefcake  ,Drama
2961,story of us the  ,Comedy
2961,story of us the  ,Drama
2962,fever pitch  ,Comedy
2962,fever pitch  ,Romance
2963,joe the king  ,Crime
2963,joe the king  ,Drama
2964,julien donkeyboy  ,Drama
2965,omega code the  ,Action
2966,straight story the  ,Drama
2967,bad seed the  ,Drama
2967,bad seed the  ,Thriller
2968,time bandits  ,Adventure
2968,time bandits  ,Fantasy
2968,time bandits  ,Sci-Fi
2969,man and a woman a un homme et une femme  ,Drama
2969,man and a woman a un homme et une femme  ,Romance
2970,fitzcarraldo  ,Adventure
2970,fitzcarraldo  ,Drama
2971,all that jazz  ,Musical
2972,red sorghum hong gao liang  ,Drama
2972,red sorghum hong gao liang  ,War
2973,crimes and misdemeanors  ,Comedy
2974,bats  ,Horror
2974,bats  ,Thriller
2975,best man the  ,Drama
2976,bringing out the dead  ,Drama
2976,bringing out the dead  ,Horror
2977,crazy in alabama  ,Comedy
2977,crazy in alabama  ,Drama
2978,three to tango  ,Comedy
2978,three to tango  ,Romance
2979,body shots  ,Drama
2980,men cry bullets  ,Drama
2981,brother can you spare a dime  ,Documentary
2982,guardian the  ,Horror
2982,guardian the  ,Thriller
2983,ipcress file the  ,Thriller
2984,on any sunday  ,Documentary
2985,robocop  ,Action
2985,robocop  ,Crime
2985,robocop  ,Sci-Fi
2986,robocop   ,Action
2986,robocop   ,Crime
2986,robocop   ,Sci-Fi
2987,who framed roger rabbit  ,Adventure
2987,who framed roger rabbit  ,Animation
2987,who framed roger rabbit  ,Film-Noir
2988,melvin and howard  ,Drama
2989,for your eyes only  ,Action
2990,licence to kill  ,Action
2991,live and let die  ,Action
2992,rawhead rex  ,Horror
2992,rawhead rex  ,Thriller
2993,thunderball  ,Action
2994,city the  ,Drama
2995,house on haunted hill the  ,Horror
2996,music of the heart  ,Drama
2997,being john malkovich  ,Comedy
2998,dreaming of joseph lees  ,Romance
2999,man of the century  ,Comedy
3000,princess mononoke the mononoke hime  ,Action
3000,princess mononoke the mononoke hime  ,Adventure
3000,princess mononoke the mononoke hime  ,Animation
3001,suburbans the  ,Drama
3002,my best fiend mein liebster feind  ,Documentary
3003,train of life train de vie  ,Comedy
3003,train of life train de vie  ,Drama
3004,bachelor the  ,Comedy
3004,bachelor the  ,Romance
3005,bone collector the  ,Thriller
3006,insider the  ,Drama
3007,american movie  ,Documentary
3008,last night  ,Thriller
3009,portraits chinois  ,Drama
3010,rosetta  ,Drama
3011,they shoot horses dont they  ,Drama
3012,battling butler  ,Comedy
3013,bride of reanimator  ,Comedy
3013,bride of reanimator  ,Horror
3014,bustin loose  ,Comedy
3015,coma  ,Thriller
3016,creepshow  ,Horror
3017,creepshow   ,Horror
3018,reanimator  ,Horror
3019,drugstore cowboy  ,Crime
3019,drugstore cowboy  ,Drama
3020,falling down  ,Action
3020,falling down  ,Drama
3021,funhouse the  ,Horror
3022,general the  ,Comedy
3023,my best girl  ,Comedy
3023,my best girl  ,Romance
3024,piranha  ,Horror
3024,piranha  ,Sci-Fi
3025,rough night in jericho  ,Western
3026,slaughterhouse  ,Horror
3027,slaughterhouse   ,Horror
3028,taming of the shrew the  ,Comedy
3029,nighthawks  ,Action
3029,nighthawks  ,Drama
3030,yojimbo  ,Comedy
3030,yojimbo  ,Drama
3030,yojimbo  ,Western
3031,repossessed  ,Comedy
3032,omega man the  ,Sci-Fi
3033,spaceballs  ,Comedy
3033,spaceballs  ,Sci-Fi
3034,robin hood  ,Animation
3034,robin hood  ,Children's
3035,mister roberts  ,Comedy
3035,mister roberts  ,Drama
3035,mister roberts  ,War
3036,quest for fire  ,Adventure
3037,little big man  ,Comedy
3037,little big man  ,Drama
3037,little big man  ,Western
3038,face in the crowd a  ,Drama
3039,trading places  ,Comedy
3040,meatballs  ,Comedy
3041,meatballs part ii  ,Comedy
3042,meatballs iii  ,Comedy
3043,meatballs   ,Comedy
3044,dead again  ,Mystery
3044,dead again  ,Romance
3044,dead again  ,Thriller
3045,peters friends  ,Comedy
3045,peters friends  ,Drama
3046,incredibly true adventure of two girls in love the  ,Comedy
3046,incredibly true adventure of two girls in love the  ,Romance
3047,experience preferred but not essential  ,Drama
3048,under the rainbow  ,Comedy
3049,how i won the war  ,Comedy
3049,how i won the war  ,War
3050,light it up  ,Drama
3051,anywhere but here  ,Drama
3052,dogma  ,Comedy
3053,messenger the story of joan of arc the  ,Drama
3053,messenger the story of joan of arc the  ,War
3054,pokémon the first movie  ,Animation
3054,pokémon the first movie  ,Children's
3055,felicias journey  ,Thriller
3056,oxygen  ,Thriller
3057,wheres marlowe  ,Comedy
3058,ape the  ,Horror
3058,ape the  ,Sci-Fi
3059,british intelligence  ,Drama
3060,commitments the  ,Comedy
3060,commitments the  ,Drama
3061,holiday inn  ,Comedy
3061,holiday inn  ,Musical
3062,longest day the  ,Action
3062,longest day the  ,Drama
3062,longest day the  ,War
3063,poison ivy  ,Thriller
3064,poison ivy new seduction  ,Thriller
3065,ten benny  ,Drama
3066,tora tora tora  ,War
3067,women on the verge of a nervous breakdown  ,Comedy
3067,women on the verge of a nervous breakdown  ,Drama
3068,verdict the  ,Drama
3069,effect of gamma rays on maninthemoon marigolds the  ,Drama
3070,adventures of buckaroo bonzai across the th dimension the  ,Adventure
3070,adventures of buckaroo bonzai across the th dimension the  ,Comedy
3070,adventures of buckaroo bonzai across the th dimension the  ,Sci-Fi
3071,stand and deliver  ,Drama
3072,moonstruck  ,Comedy
3073,sandpiper the  ,Drama
3073,sandpiper the  ,Romance
3074,jeremiah johnson  ,Western
3075,repulsion  ,Thriller
3076,irma la douce  ,Comedy
3077, up  ,Documentary
3078,liberty heights  ,Drama
3079,mansfield park  ,Drama
3080,goodbye th century zbogum na dvadesetiot vek  ,Drama
3080,goodbye th century zbogum na dvadesetiot vek  ,Sci-Fi
3081,sleepy hollow  ,Horror
3081,sleepy hollow  ,Romance
3082,world is not enough the  ,Action
3082,world is not enough the  ,Thriller
3083,all about my mother todo sobre mi madre  ,Comedy
3083,all about my mother todo sobre mi madre  ,Drama
3084,home page  ,Documentary
3085,living dead girl the la morte vivante  ,Horror
3086,march of the wooden soldiers aka laurel  hardy in toyland  ,Comedy
3087,scrooged  ,Comedy
3088,harvey  ,Comedy
3089,bicycle thief the ladri di biciclette  ,Drama
3090,matewan  ,Drama
3091,kagemusha  ,Drama
3091,kagemusha  ,War
3092,chushingura  ,Drama
3093,mccabe  mrs miller  ,Drama
3093,mccabe  mrs miller  ,Western
3094,maurice  ,Drama
3094,maurice  ,Romance
3095,grapes of wrath the  ,Drama
3096,my man godfrey  ,Comedy
3097,shop around the corner the  ,Comedy
3097,shop around the corner the  ,Romance
3098,natural the  ,Drama
3099,shampoo  ,Comedy
3099,shampoo  ,Romance
3100,river runs through it a  ,Drama
3101,fatal attraction  ,Thriller
3102,jagged edge  ,Thriller
3103,stanley  iris  ,Drama
3103,stanley  iris  ,Romance
3104,midnight run  ,Action
3104,midnight run  ,Adventure
3104,midnight run  ,Comedy
3104,midnight run  ,Crime
3105,awakenings  ,Drama
3106,come see the paradise  ,Drama
3106,come see the paradise  ,Romance
3107,backdraft  ,Action
3107,backdraft  ,Drama
3108,fisher king the  ,Comedy
3108,fisher king the  ,Drama
3108,fisher king the  ,Romance
3109,river the  ,Drama
3110,country  ,Drama
3111,places in the heart  ,Drama
3112,night mother  ,Drama
3113,end of days  ,Action
3113,end of days  ,Thriller
3114,toy story   ,Animation
3114,toy story   ,Children's
3114,toy story   ,Comedy
3115,flawless  ,Drama
3116,miss julie  ,Drama
3117,ride with the devil  ,Drama
3117,ride with the devil  ,Romance
3117,ride with the devil  ,War
3118,tumbleweeds  ,Drama
3119,bay of blood reazione a catena  ,Horror
3120,distinguished gentleman the  ,Comedy
3121,hitchhiker the  ,Film-Noir
3122,santa fe trail  ,Drama
3122,santa fe trail  ,Romance
3122,santa fe trail  ,Western
3123,spring fever usa aka lauderdale  ,Comedy
3124,agnes browne  ,Comedy
3124,agnes browne  ,Drama
3125,end of the affair the  ,Drama
3126,end of the affair the  ,Drama
3127,holy smoke  ,Drama
3128,map of the world a  ,Drama
3129,sweet and lowdown  ,Comedy
3129,sweet and lowdown  ,Drama
3130,bonfire of the vanities  ,Comedy
3131,broadway damage  ,Comedy
3132,daddy long legs  ,Comedy
3133,go west  ,Comedy
3134,grand illusion grande illusion la  ,Drama
3134,grand illusion grande illusion la  ,War
3135,great santini the  ,Drama
3136,james dean story the  ,Documentary
3137,sea wolves the  ,Action
3137,sea wolves the  ,War
3138,stealing home  ,Drama
3139,tarzan the fearless  ,Action
3139,tarzan the fearless  ,Adventure
3140,three ages the  ,Comedy
3141,two jakes the  ,Drama
3142,u rattle and hum  ,Documentary
3142,u rattle and hum  ,Musical
3143,hell in the pacific  ,Drama
3143,hell in the pacific  ,War
3144,glass bottom boat the  ,Comedy
3144,glass bottom boat the  ,Romance
3145,cradle will rock the  ,Drama
3146,deuce bigalow male gigolo  ,Comedy
3147,green mile the  ,Drama
3147,green mile the  ,Thriller
3148,cider house rules the  ,Drama
3149,diamonds  ,Mystery
3150,war zone the  ,Drama
3151,bat whispers the  ,Crime
3151,bat whispers the  ,Drama
3151,bat whispers the  ,Mystery
3152,last picture show the  ,Drama
3153,th voyage of sinbad the  ,Action
3153,th voyage of sinbad the  ,Adventure
3153,th voyage of sinbad the  ,Fantasy
3154,blood on the sun  ,Drama
3154,blood on the sun  ,War
3155,anna and the king  ,Drama
3155,anna and the king  ,Romance
3156,bicentennial man  ,Comedy
3156,bicentennial man  ,Drama
3156,bicentennial man  ,Sci-Fi
3157,stuart little  ,Children's
3157,stuart little  ,Comedy
3158,emperor and the assassin the jing ke ci qin wang  ,Drama
3159,fantasia   ,Animation
3159,fantasia   ,Children's
3159,fantasia   ,Musical
3160,magnolia  ,Drama
3161,onegin  ,Drama
3162,simpatico  ,Comedy
3162,simpatico  ,Drama
3163,topsyturvy  ,Drama
3164,alley cats the  ,Drama
3165,boiling point  ,Action
3165,boiling point  ,Drama
3166,brenda starr  ,Adventure
3167,carnal knowledge  ,Drama
3168,easy rider  ,Adventure
3168,easy rider  ,Drama
3169,falcon and the snowman the  ,Drama
3170,hiyo silver  ,Western
3171,room at the top  ,Drama
3172,ulysses ulisse  ,Adventure
3173,any given sunday  ,Drama
3174,man on the moon  ,Comedy
3174,man on the moon  ,Drama
3175,galaxy quest  ,Adventure
3175,galaxy quest  ,Comedy
3175,galaxy quest  ,Sci-Fi
3176,talented mr ripley the  ,Drama
3176,talented mr ripley the  ,Mystery
3176,talented mr ripley the  ,Thriller
3177,next friday  ,Comedy
3178,hurricane the  ,Drama
3179,angelas ashes  ,Drama
3180,play it to the bone  ,Comedy
3180,play it to the bone  ,Drama
3181,titus  ,Drama
3182,mr death the rise and fall of fred a leuchter jr  ,Documentary
3183,third miracle the  ,Drama
3184,montana  ,Action
3184,montana  ,Comedy
3184,montana  ,Crime
3184,montana  ,Drama
3185,snow falling on cedars  ,Drama
3186,girl interrupted  ,Drama
3187,trans  ,Drama
3188,life and times of hank greenberg the  ,Documentary
3189,my dog skip  ,Comedy
3190,supernova  ,Adventure
3190,supernova  ,Sci-Fi
3191,quarry the  ,Drama
3192,terrorist the malli  ,Drama
3193,creature  ,Documentary
3194,way we were the  ,Drama
3195,tess of the storm country  ,Drama
3196,stalag   ,Drama
3196,stalag   ,War
3197,presidio the  ,Action
3198,papillon  ,Drama
3199,pal joey  ,Comedy
3199,pal joey  ,Musical
3199,pal joey  ,Romance
3200,last detail the  ,Comedy
3200,last detail the  ,Drama
3201,five easy pieces  ,Drama
3202,even dwarfs started small auch zwerge haben klein angefangen  ,Drama
3203,dead calm  ,Thriller
3204,boys from brazil the  ,Thriller
3205,black sunday la maschera del demonio  ,Horror
3206,against all odds  ,Romance
3207,snows of kilimanjaro the  ,Adventure
3208,loaded weapon   ,Action
3208,loaded weapon   ,Comedy
3209,loves of carmen the  ,Drama
3210,fast times at ridgemont high  ,Comedy
3211,cry in the dark a  ,Drama
3212,born to win  ,Drama
3213,batman mask of the phantasm  ,Animation
3213,batman mask of the phantasm  ,Children's
3214,american flyers  ,Drama
3215,voyage of the damned  ,Drama
3216,vampyros lesbos las vampiras  ,Horror
3217,star is born a  ,Drama
3218,poison  ,Drama
3219,pacific heights  ,Thriller
3220,night tide  ,Drama
3221,draughtsmans contract the  ,Drama
3222,carmen  ,Drama
3223,zed  two noughts a  ,Drama
3224,woman in the dunes suna no onna  ,Drama
3225,down to you  ,Comedy
3225,down to you  ,Romance
3226,hellhounds on my trail  ,Documentary
3227,not love just frenzy más que amor frenesí  ,Comedy
3227,not love just frenzy más que amor frenesí  ,Drama
3227,not love just frenzy más que amor frenesí  ,Thriller
3228,wirey spindell  ,Comedy
3229,another mans poison  ,Crime
3229,another mans poison  ,Drama
3230,odessa file the  ,Thriller
3231,saphead the  ,Comedy
3232,seven chances  ,Comedy
3233,smashing time  ,Comedy
3234,train ride to hollywood  ,Comedy
3235,where the buffalo roam  ,Comedy
3236,zachariah  ,Western
3237,kestrels eye falkens öga  ,Documentary
3238,eye of the beholder  ,Thriller
3239,isnt she great  ,Comedy
3240,big tease the  ,Comedy
3241,cup the phörpa  ,Comedy
3242,santitos  ,Comedy
3243,encino man  ,Comedy
3244,goodbye girl the  ,Comedy
3244,goodbye girl the  ,Romance
3245,i am cuba soy cubaya kuba  ,Drama
3246,malcolm x  ,Drama
3247,sister act  ,Comedy
3247,sister act  ,Crime
3248,sister act  back in the habit  ,Comedy
3249,hand that rocks the cradle the  ,Thriller
3250,alive  ,Drama
3251,agnes of god  ,Drama
3251,agnes of god  ,Mystery
3252,scent of a woman  ,Drama
3253,waynes world  ,Comedy
3254,waynes world   ,Comedy
3255,league of their own a  ,Comedy
3255,league of their own a  ,Drama
3256,patriot games  ,Action
3256,patriot games  ,Thriller
3257,bodyguard the  ,Action
3257,bodyguard the  ,Drama
3257,bodyguard the  ,Romance
3257,bodyguard the  ,Thriller
3258,death becomes her  ,Comedy
3259,far and away  ,Drama
3259,far and away  ,Romance
3260,howards end  ,Drama
3261,singles  ,Comedy
3261,singles  ,Drama
3261,singles  ,Romance
3262,twin peaks fire walk with me  ,Drama
3262,twin peaks fire walk with me  ,Mystery
3263,white men cant jump  ,Comedy
3264,buffy the vampire slayer  ,Comedy
3264,buffy the vampire slayer  ,Horror
3265,hardboiled lashou shentan  ,Action
3265,hardboiled lashou shentan  ,Crime
3266,man bites dog cest arrivé près de chez vous  ,Action
3266,man bites dog cest arrivé près de chez vous  ,Comedy
3266,man bites dog cest arrivé près de chez vous  ,Crime
3266,man bites dog cest arrivé près de chez vous  ,Drama
3267,mariachi el  ,Action
3267,mariachi el  ,Thriller
3268,stop or my mom will shoot  ,Action
3268,stop or my mom will shoot  ,Comedy
3269,forever young  ,Adventure
3269,forever young  ,Romance
3269,forever young  ,Sci-Fi
3270,cutting edge the  ,Drama
3271,of mice and men  ,Drama
3272,bad lieutenant  ,Crime
3272,bad lieutenant  ,Drama
3273,scream   ,Horror
3273,scream   ,Mystery
3273,scream   ,Thriller
3274,single white female  ,Action
3275,boondock saints the  ,Action
3275,boondock saints the  ,Comedy
3276,gun shy  ,Comedy
3277,belovedfriend amigoamado  ,Drama
3278,gendernauts  ,Documentary
3279,knockout  ,Action
3279,knockout  ,Adventure
3280,baby the  ,Horror
3281,brandon teena story the  ,Documentary
3282,different for girls  ,Comedy
3283,minnie and moskowitz  ,Action
3284,they might be giants  ,Comedy
3284,they might be giants  ,Romance
3285,beach the  ,Adventure
3285,beach the  ,Drama
3286,snow day  ,Comedy
3287,tigger movie the  ,Animation
3287,tigger movie the  ,Children's
3288,cotton mary  ,Drama
3289,not one less yi ge dou bu neng shao  ,Drama
3290,soft toilet seats  ,Comedy
3291,trois  ,Thriller
3292,big combo the  ,Film-Noir
3293,conceiving ada  ,Drama
3293,conceiving ada  ,Sci-Fi
3294,eaten alive  ,Horror
3295,raining stones  ,Drama
3296,to sir with love  ,Drama
3297,with byrd at the south pole  ,Documentary
3298,boiler room  ,Drama
3299,hanging up  ,Comedy
3299,hanging up  ,Drama
3300,pitch black  ,Action
3300,pitch black  ,Sci-Fi
3301,whole nine yards the  ,Comedy
3301,whole nine yards the  ,Crime
3302,beautiful people  ,Comedy
3303,black tar heroin the dark end of the street  ,Documentary
3304,blue collar  ,Crime
3304,blue collar  ,Drama
3305,bluebeard  ,Film-Noir
3305,bluebeard  ,Horror
3306,circus the  ,Comedy
3307,city lights  ,Comedy
3307,city lights  ,Drama
3307,city lights  ,Romance
3308,flamingo kid the  ,Comedy
3308,flamingo kid the  ,Drama
3309,dogs life a  ,Comedy
3310,kid the  ,Action
3311,man from laramie the  ,Western
3312,mccullochs the  ,Drama
3313,class reunion  ,Comedy
3314,big trees the  ,Action
3314,big trees the  ,Drama
3315,happy go lovely  ,Musical
3316,reindeer games  ,Action
3316,reindeer games  ,Thriller
3317,wonder boys  ,Comedy
3317,wonder boys  ,Drama
3318,deterrence  ,Thriller
3319,judy berlin  ,Drama
3320,mifune mifunes sidste sang  ,Comedy
3320,mifune mifunes sidste sang  ,Romance
3321,waiting game the  ,Comedy
3322, strikes  ,Comedy
3323,chain of fools  ,Comedy
3323,chain of fools  ,Crime
3324,drowning mona  ,Comedy
3325,next best thing the  ,Comedy
3325,next best thing the  ,Drama
3326,what planet are you from  ,Comedy
3326,what planet are you from  ,Sci-Fi
3327,beyond the mat  ,Documentary
3328,ghost dog the way of the samurai  ,Crime
3328,ghost dog the way of the samurai  ,Drama
3329,year my voice broke the  ,Drama
3330,splendor in the grass  ,Drama
3331,my tutor  ,Drama
3332,legend of lobo the  ,Adventure
3332,legend of lobo the  ,Children's
3333,killing of sister george the  ,Drama
3334,key largo  ,Crime
3334,key largo  ,Drama
3334,key largo  ,Film-Noir
3334,key largo  ,Thriller
3335,jail bait  ,Crime
3335,jail bait  ,Drama
3336,it happened here  ,Drama
3337,ill never forget whats is name  ,Comedy
3337,ill never forget whats is name  ,Drama
3338,for all mankind  ,Documentary
3339,cross of iron  ,War
3340,bride of the monster  ,Horror
3340,bride of the monster  ,Sci-Fi
3341,born yesterday  ,Comedy
3342,birdy  ,Drama
3342,birdy  ,War
3343,and god created woman  ,Comedy
3343,and god created woman  ,Drama
3343,and god created woman  ,Romance
3344,blood feast  ,Horror
3345,charlie the lonesome cougar  ,Adventure
3345,charlie the lonesome cougar  ,Children's
3346,color me blood red  ,Horror
3347,never cry wolf  ,Drama
3348,night visitor the  ,Crime
3348,night visitor the  ,Thriller
3349,perils of pauline the  ,Comedy
3350,raisin in the sun a  ,Drama
3351,two thousand maniacs  ,Horror
3352,browns requiem  ,Drama
3353,closer you get the  ,Comedy
3353,closer you get the  ,Romance
3354,mission to mars  ,Sci-Fi
3355,ninth gate the  ,Thriller
3356,condo painting  ,Documentary
3357,eastwest estouest  ,Drama
3357,eastwest estouest  ,Romance
3358,defending your life  ,Comedy
3358,defending your life  ,Romance
3359,breaking away  ,Drama
3360,hoosiers  ,Drama
3361,bull durham  ,Comedy
3362,dog day afternoon  ,Comedy
3362,dog day afternoon  ,Crime
3362,dog day afternoon  ,Drama
3363,american graffiti  ,Comedy
3363,american graffiti  ,Drama
3364,asphalt jungle the  ,Crime
3364,asphalt jungle the  ,Film-Noir
3365,searchers the  ,Western
3366,where eagles dare  ,Action
3366,where eagles dare  ,Adventure
3366,where eagles dare  ,War
3367,devils brigade the  ,War
3368,big country the  ,Romance
3368,big country the  ,Western
3369,any number can win mélodie en soussol   ,Crime
3370,betrayed  ,Drama
3370,betrayed  ,Thriller
3371,bound for glory  ,Drama
3372,bridge at remagen the  ,Action
3372,bridge at remagen the  ,War
3373,buck and the preacher  ,Western
3374,daughters of the dust  ,Drama
3375,destination moon  ,Sci-Fi
3376,fantastic night the la nuit fantastique  ,Romance
3377,hangmen also die  ,Drama
3377,hangmen also die  ,War
3378,ogre the der unhold  ,Drama
3379,on the beach  ,Drama
3380,railroaded  ,Film-Noir
3381,slaves to the underground  ,Comedy
3381,slaves to the underground  ,Drama
3382,song of freedom  ,Drama
3383,big fella  ,Drama
3383,big fella  ,Musical
3384,taking of pelham one two three the  ,Action
3385,volunteers  ,Comedy
3386,jfk  ,Drama
3386,jfk  ,Mystery
3387,whos harry crumb  ,Comedy
3388,harry and the hendersons  ,Comedy
3389,lets get harry  ,Action
3389,lets get harry  ,Adventure
3390,shanghai surprise  ,Adventure
3391,whos that girl  ,Comedy
3392,shedevil  ,Comedy
3393,date with an angel  ,Comedy
3393,date with an angel  ,Fantasy
3394,blind date  ,Comedy
3394,blind date  ,Romance
3395,nadine  ,Comedy
3396,muppet movie the  ,Children's
3396,muppet movie the  ,Comedy
3397,great muppet caper the  ,Children's
3397,great muppet caper the  ,Comedy
3398,muppets take manhattan the  ,Children's
3398,muppets take manhattan the  ,Comedy
3399,sesame street presents follow that bird  ,Children's
3399,sesame street presents follow that bird  ,Comedy
3400,were back a dinosaurs story  ,Animation
3400,were back a dinosaurs story  ,Children's
3401,baby secret of the lost legend  ,Adventure
3401,baby secret of the lost legend  ,Sci-Fi
3402,turtle diary  ,Drama
3403,raise the titanic  ,Drama
3403,raise the titanic  ,Thriller
3404,titanic  ,Action
3404,titanic  ,Drama
3405,night to remember a  ,Action
3405,night to remember a  ,Drama
3406,captain horatio hornblower  ,Action
3406,captain horatio hornblower  ,Adventure
3406,captain horatio hornblower  ,War
3407,carriers are waiting the les convoyeurs attendent  ,Comedy
3407,carriers are waiting the les convoyeurs attendent  ,Drama
3408,erin brockovich  ,Drama
3409,final destination  ,Drama
3409,final destination  ,Thriller
3410,soft fruit  ,Comedy
3410,soft fruit  ,Drama
3411,babymother  ,Drama
3412,bear the  ,Adventure
3413,impact  ,Crime
3413,impact  ,Drama
3414,love is a manysplendored thing  ,Romance
3415,mirror the zerkalo  ,Drama
3416,trial the le procès  ,Drama
3417,crimson pirate the  ,Adventure
3417,crimson pirate the  ,Comedy
3417,crimson pirate the  ,Sci-Fi
3418,thelma  louise  ,Action
3418,thelma  louise  ,Drama
3419,something for everyone  ,Comedy
3419,something for everyone  ,Crime
3420,and justice for all  ,Drama
3420,and justice for all  ,Thriller
3421,animal house  ,Comedy
3422,shes gotta have it  ,Comedy
3422,shes gotta have it  ,Romance
3423,school daze  ,Drama
3424,do the right thing  ,Comedy
3424,do the right thing  ,Drama
3425,mo better blues  ,Drama
3426,jungle fever  ,Drama
3426,jungle fever  ,Romance
3427,coogans bluff  ,Crime
3428,champ the  ,Drama
3429,creature comforts  ,Animation
3429,creature comforts  ,Comedy
3430,death wish  ,Action
3430,death wish  ,Drama
3431,death wish ii  ,Action
3431,death wish ii  ,Drama
3432,death wish   ,Action
3432,death wish   ,Drama
3433,death wish  the crackdown  ,Action
3433,death wish  the crackdown  ,Drama
3434,death wish v the face of death  ,Action
3434,death wish v the face of death  ,Drama
3435,double indemnity  ,Crime
3435,double indemnity  ,Film-Noir
3436,dying young  ,Drama
3436,dying young  ,Romance
3437,cool as ice  ,Drama
3438,teenage mutant ninja turtles  ,Action
3438,teenage mutant ninja turtles  ,Children's
3438,teenage mutant ninja turtles  ,Fantasy
3439,teenage mutant ninja turtles ii the secret of the ooze  ,Action
3439,teenage mutant ninja turtles ii the secret of the ooze  ,Children's
3439,teenage mutant ninja turtles ii the secret of the ooze  ,Fantasy
3440,teenage mutant ninja turtles iii  ,Action
3440,teenage mutant ninja turtles iii  ,Children's
3440,teenage mutant ninja turtles iii  ,Fantasy
3441,red dawn  ,Action
3441,red dawn  ,War
3442,band of the hand  ,Action
3443,born american  ,Action
3443,born american  ,Drama
3443,born american  ,Thriller
3444,bloodsport  ,Action
3445,eyes of laura mars  ,Mystery
3445,eyes of laura mars  ,Thriller
3446,funny bones  ,Comedy
3447,good earth the  ,Drama
3448,good morning vietnam  ,Comedy
3448,good morning vietnam  ,Drama
3448,good morning vietnam  ,War
3449,good mother the  ,Drama
3450,grumpy old men  ,Comedy
3451,guess whos coming to dinner  ,Comedy
3451,guess whos coming to dinner  ,Drama
3452,romeo must die  ,Action
3452,romeo must die  ,Romance
3453,here on earth  ,Drama
3453,here on earth  ,Romance
3454,whatever it takes  ,Comedy
3454,whatever it takes  ,Romance
3455,buddy boy  ,Drama
3455,buddy boy  ,Thriller
3456,color of paradise the range khoda  ,Drama
3457,waking the dead  ,Drama
3458,blood and sand sangre y arena  ,Drama
3458,blood and sand sangre y arena  ,Romance
3459,gothic  ,Drama
3459,gothic  ,Horror
3460,hillbillys in a haunted house  ,Comedy
3461,lord of the flies  ,Adventure
3461,lord of the flies  ,Drama
3461,lord of the flies  ,Thriller
3462,modern times  ,Comedy
